Customer_ID,Education,Marital_Status,Income,Children_Per_Household,Teens_Per_Household,Age,Age_Group,Date_Enrolled,Cust_Days,Year_Joined,Month_Joined,Day_Joined,Education_map,Marital_Status_map,Children,Family_Size,has_kids,TotalNumPurchases,Total_Spent,Recency,Class
10446,PhD,Married,82017,0,0,65,Senior,2012-11-07,599,2012,November,Wednesday,PostGrad,Partner,0,2,0,17,729,58,0.0
3479,Graduation,Single,16813,0,0,72,Senior,2013-07-19,345,2013,July,Friday,Graduate,Single,0,1,0,6,50,49,1.0
11075,Graduation,Married,51267,1,1,44,Adult,2013-10-29,243,2013,October,Tuesday,Graduate,Partner,2,4,1,15,270,37,1.0
4442,Graduation,Single,46524,0,1,61,Adult,2013-04-05,450,2013,April,Friday,Graduate,Single,1,2,1,9,177,70,1.0
199,Master,Single,45183,0,0,60,Adult,2013-01-20,525,2013,January,Sunday,PostGrad,Single,0,1,0,13,315,33,1.0
6722,PhD,Married,70421,0,1,68,Senior,2014-06-28,1,2014,June,Saturday,PostGrad,Partner,1,3,1,23,767,98,0.0
796,2n Cycle,Divorced,60161,0,1,57,Adult,2012-10-23,614,2012,October,Tuesday,UnderGrad,Single,1,2,1,26,1071,17,0.0
3749,Graduation,Together,73926,0,0,49,Adult,2013-03-02,484,2013,March,Saturday,Graduate,Partner,0,2,0,24,1580,54,0.0
8523,Graduation,Married,19329,1,0,54,Adult,2013-12-14,197,2013,December,Saturday,Graduate,Partner,1,3,1,10,60,39,1.0
310,Master,Married,61872,0,1,52,Adult,2013-12-13,198,2013,December,Friday,PostGrad,Partner,1,3,1,21,573,81,0.0
8629,Graduation,Widow,46984,1,1,66,Senior,2013-03-26,460,2013,March,Tuesday,Graduate,Single,2,3,1,5,41,71,1.0
236,Graduation,Married,34838,1,1,71,Senior,2013-01-19,526,2013,January,Saturday,Graduate,Partner,2,4,1,10,170,62,1.0
9930,PhD,Single,82716,0,0,78,Senior,2013-11-05,236,2013,November,Tuesday,PostGrad,Single,0,1,0,28,1167,8,0.0
3483,Graduation,Married,48192,0,0,64,Adult,2013-04-06,449,2013,April,Saturday,Graduate,Partner,0,2,0,25,1526,76,1.0
4599,Master,Married,49681,0,2,46,Adult,2013-11-04,237,2013,November,Monday,PostGrad,Partner,2,4,1,21,458,66,1.0
7326,Master,Married,56850,0,1,51,Adult,2014-03-23,98,2014,March,Sunday,PostGrad,Partner,1,3,1,6,63,83,0.0
7352,Graduation,Married,55267,0,1,65,Senior,2013-10-21,251,2013,October,Monday,Graduate,Partner,1,3,1,17,405,28,0.0
2350,Graduation,Married,59666,1,1,50,Adult,2013-03-22,464,2013,March,Friday,Graduate,Partner,2,4,1,20,1027,87,0.0
9145,Graduation,Single,72504,0,1,50,Adult,2013-04-06,449,2013,April,Saturday,Graduate,Single,1,2,1,22,1478,43,0.0
2964,Graduation,Married,26872,0,0,41,Adult,2013-10-16,256,2013,October,Wednesday,Graduate,Partner,0,2,0,5,72,0,1.0
5585,Graduation,Single,21359,1,0,50,Adult,2013-04-20,435,2013,April,Saturday,Graduate,Single,1,2,1,7,48,1,1.0
9687,Graduation,Single,73170,0,0,47,Adult,2014-05-31,29,2014,May,Saturday,Graduate,Single,0,1,0,16,726,1,0.0
3732,Master,Married,52750,0,1,67,Senior,2013-02-04,510,2013,February,Monday,PostGrad,Partner,1,3,1,27,860,72,0.0
6303,PhD,Together,91820,0,0,36,Adult,2013-11-23,218,2013,November,Saturday,PostGrad,Partner,0,2,0,22,1497,72,0.0
11176,PhD,Together,65968,0,1,52,Adult,2014-05-12,48,2014,May,Monday,PostGrad,Partner,1,3,1,18,495,12,0.0
2986,Graduation,Married,30772,1,1,46,Adult,2014-03-12,109,2014,March,Wednesday,Graduate,Partner,2,4,1,4,20,89,1.0
7462,Graduation,Single,22507,0,0,68,Senior,2012-11-24,582,2012,November,Saturday,Graduate,Single,0,1,0,19,570,67,1.0
3900,Graduation,Married,65685,0,1,50,Adult,2014-03-29,92,2014,March,Saturday,Graduate,Partner,1,3,1,21,769,54,0.0
7034,2n Cycle,Married,25804,1,0,44,Adult,2013-09-01,301,2013,September,Sunday,UnderGrad,Partner,1,3,1,7,55,34,1.0
9493,PhD,Single,76412,0,0,42,Adult,2013-05-05,420,2013,May,Sunday,PostGrad,Single,0,1,0,18,1808,15,0.0
1143,Graduation,Married,22063,1,0,50,Adult,2013-08-08,325,2013,August,Thursday,Graduate,Partner,1,3,1,7,55,43,1.0
1,Graduation,Single,57091,0,0,61,Adult,2014-06-15,14,2014,June,Sunday,Graduate,Single,0,1,0,18,577,0,0.0
3855,Graduation,Married,22419,0,0,59,Adult,2013-04-18,437,2013,April,Thursday,Graduate,Partner,0,2,0,8,162,74,1.0
5536,Graduation,Together,87771,0,1,63,Adult,2013-05-22,403,2013,May,Wednesday,Graduate,Partner,1,3,1,20,1957,61,0.0
5989,2n Cycle,Divorced,78353,0,1,63,Adult,2013-04-16,439,2013,April,Tuesday,UnderGrad,Single,1,2,1,24,1576,51,0.0
9499,Graduation,Married,93404,1,2,68,Senior,2013-05-07,418,2013,May,Tuesday,Graduate,Partner,3,5,1,17,1616,97,0.0
6768,Graduation,Divorced,37859,1,2,60,Adult,2013-01-12,533,2013,January,Saturday,Graduate,Single,3,4,1,6,36,75,1.0
2150,PhD,Widow,80995,0,1,64,Adult,2013-05-11,414,2013,May,Saturday,PostGrad,Single,1,2,1,22,1482,83,0.0
6646,Graduation,Together,16529,1,0,38,Adult,2014-03-01,120,2014,March,Saturday,Graduate,Partner,1,3,1,5,22,23,1.0
4887,PhD,Divorced,55412,1,1,46,Adult,2013-11-22,219,2013,November,Friday,PostGrad,Single,2,3,1,6,63,65,0.0
8560,Graduation,Single,48789,0,0,30,Adult,2012-09-10,657,2012,September,Monday,Graduate,Single,0,1,0,18,680,94,1.0
3321,PhD,Together,56575,0,2,55,Adult,2013-05-05,420,2013,May,Sunday,PostGrad,Partner,2,4,1,20,542,42,0.0
11003,2n Cycle,Together,25130,1,0,42,Adult,2013-10-02,270,2013,October,Wednesday,UnderGrad,Partner,1,3,1,7,50,10,1.0
10402,Graduation,Married,35441,1,1,55,Adult,2013-02-14,500,2013,February,Thursday,Graduate,Partner,2,4,1,6,39,94,1.0
9904,Graduation,Married,71391,0,1,66,Senior,2013-03-29,457,2013,March,Friday,Graduate,Partner,1,3,1,28,1043,50,0.0
6141,Master,Single,49494,1,0,50,Adult,2013-04-25,430,2013,April,Thursday,PostGrad,Single,1,2,1,14,385,46,1.0
5687,Graduation,Divorced,81702,0,0,42,Adult,2012-09-23,644,2012,September,Sunday,Graduate,Single,0,1,0,27,1633,98,0.0
10856,2n Cycle,Single,45889,0,1,42,Adult,2013-07-02,362,2013,July,Tuesday,UnderGrad,Single,1,2,1,5,46,42,1.0
5121,Graduation,Single,56628,0,1,45,Adult,2014-03-21,100,2014,March,Friday,Graduate,Single,1,2,1,20,761,30,0.0
4186,Graduation,Together,34026,1,1,72,Senior,2013-08-05,328,2013,August,Monday,Graduate,Partner,2,4,1,9,76,11,1.0
368,Graduation,Married,40049,0,1,48,Adult,2012-11-29,577,2012,November,Thursday,Graduate,Partner,1,3,1,14,290,61,1.0
3312,Graduation,Single,34176,1,0,34,Adult,2014-05-12,48,2014,May,Monday,Graduate,Single,1,2,1,11,89,12,1.0
11121,Graduation,Married,19419,1,0,41,Adult,2012-11-10,596,2012,November,Saturday,Graduate,Partner,1,3,1,11,70,76,1.0
5332,2n Cycle,Married,82504,0,0,62,Adult,2013-07-27,337,2013,July,Saturday,UnderGrad,Partner,0,2,0,17,1066,2,0.0
5848,Graduation,Together,81205,0,0,52,Adult,2014-01-13,167,2014,January,Monday,Graduate,Partner,0,2,0,19,2009,43,0.0
10343,2n Cycle,Single,61618,0,0,31,Adult,2012-09-29,638,2012,September,Saturday,UnderGrad,Single,0,1,0,19,1345,27,0.0
5935,Master,Single,55284,0,1,66,Senior,2012-12-24,552,2012,December,Monday,PostGrad,Single,1,2,1,23,764,60,0.0
2895,Graduation,Single,49980,0,1,59,Adult,2013-10-23,249,2013,October,Wednesday,Graduate,Single,1,2,1,11,195,79,1.0
10262,Graduation,Married,15072,2,0,42,Adult,2013-05-10,415,2013,May,Friday,Graduate,Partner,2,4,1,11,53,96,1.0
7848,Graduation,Single,49166,0,1,48,Adult,2013-06-13,381,2013,June,Thursday,Graduate,Single,1,2,1,13,368,17,1.0
9477,PhD,Married,65324,0,1,68,Senior,2014-01-11,169,2014,January,Saturday,PostGrad,Partner,1,3,1,20,544,0,0.0
4856,2n Cycle,Married,82347,0,0,65,Senior,2012-11-06,600,2012,November,Tuesday,UnderGrad,Partner,0,2,0,25,1853,38,0.0
7186,PhD,Together,30843,1,1,56,Adult,2014-05-26,34,2014,May,Monday,PostGrad,Partner,2,4,1,6,35,43,1.0
5794,PhD,Married,46374,0,1,48,Adult,2014-03-17,104,2014,March,Monday,PostGrad,Partner,1,3,1,18,446,1,1.0
1456,Graduation,Single,60474,0,1,43,Adult,2013-04-01,454,2013,April,Monday,Graduate,Single,1,2,1,31,1180,25,0.0
4877,Master,Married,38576,0,1,49,Adult,2014-03-04,117,2014,March,Tuesday,PostGrad,Partner,1,3,1,5,41,2,1.0
425,Graduation,Married,55357,2,0,37,Adult,2013-02-19,495,2013,February,Tuesday,Graduate,Partner,2,4,1,22,727,66,0.0
3007,Graduation,Together,37758,1,1,56,Adult,2012-10-04,633,2012,October,Thursday,Graduate,Partner,2,4,1,6,40,49,1.0
1031,2n Cycle,Married,85710,0,0,33,Adult,2013-05-05,420,2013,May,Sunday,UnderGrad,Partner,0,2,0,26,1062,5,0.0
4297,Graduation,Together,23228,1,0,53,Adult,2014-01-26,154,2014,January,Sunday,Graduate,Partner,1,3,1,7,40,71,1.0
807,Master,Together,44602,1,1,53,Adult,2014-02-15,134,2014,February,Saturday,PostGrad,Partner,2,4,1,17,292,35,1.0
9553,Graduation,Married,7500,0,0,35,Adult,2013-01-09,536,2013,January,Wednesday,Graduate,Partner,0,2,0,4,15,94,1.0
4271,2n Cycle,Together,38683,1,0,33,Adult,2012-10-04,633,2012,October,Thursday,UnderGrad,Partner,1,3,1,17,341,80,1.0
4120,2n Cycle,Single,49514,1,0,47,Adult,2013-12-17,194,2013,December,Tuesday,UnderGrad,Single,1,2,1,13,369,61,1.0
2036,PhD,Together,57906,0,1,49,Adult,2013-06-11,383,2013,June,Tuesday,PostGrad,Partner,1,3,1,17,401,29,0.0
115,Master,Single,43456,0,1,56,Adult,2013-03-26,460,2013,March,Tuesday,PostGrad,Single,1,2,1,17,393,0,1.0
4259,Master,Single,19485,2,0,36,Adult,2013-09-24,278,2013,September,Tuesday,PostGrad,Single,2,3,1,4,10,80,1.0
8687,Graduation,Together,53172,0,1,44,Adult,2013-05-06,419,2013,May,Monday,Graduate,Partner,1,3,1,16,486,54,0.0
2447,Graduation,Together,30545,1,0,43,Adult,2012-10-17,620,2012,October,Wednesday,Graduate,Partner,1,3,1,7,69,71,1.0
10140,PhD,Together,70123,0,0,39,Adult,2013-09-28,274,2013,September,Saturday,PostGrad,Partner,0,2,0,17,1727,27,0.0
9353,Graduation,Single,62450,0,1,63,Adult,2014-01-06,174,2014,January,Monday,Graduate,Single,1,2,1,16,995,61,0.0
3623,Graduation,Together,21675,1,0,46,Adult,2014-06-11,18,2014,June,Wednesday,Graduate,Partner,1,3,1,10,45,55,1.0
738,2n Cycle,Single,42395,1,1,41,Adult,2014-04-04,86,2014,April,Friday,UnderGrad,Single,2,3,1,12,182,35,1.0
7631,Master,Together,61346,1,0,44,Adult,2013-10-06,266,2013,October,Sunday,PostGrad,Partner,1,3,1,23,989,34,0.0
4789,Graduation,Together,80812,0,0,69,Senior,2013-09-17,285,2013,September,Tuesday,Graduate,Partner,0,2,0,18,1677,95,0.0
773,Master,Divorced,42835,1,1,51,Adult,2013-06-30,364,2013,June,Sunday,PostGrad,Single,2,3,1,23,595,64,1.0
10602,Graduation,Married,39922,1,0,39,Adult,2013-02-14,500,2013,February,Thursday,Graduate,Partner,1,3,1,9,156,30,1.0
1446,Master,Single,86424,0,0,66,Senior,2014-04-05,85,2014,April,Saturday,PostGrad,Single,0,1,0,28,1226,12,0.0
3270,2n Cycle,Together,17117,1,0,44,Adult,2013-01-17,528,2013,January,Thursday,UnderGrad,Partner,1,3,1,11,128,96,1.0
8443,Graduation,Single,24762,1,0,50,Adult,2014-02-10,139,2014,February,Monday,Graduate,Single,1,2,1,9,86,16,1.0
9653,Graduation,Married,35797,0,1,47,Adult,2012-10-16,621,2012,October,Tuesday,Graduate,Partner,1,3,1,7,68,16,1.0
8916,Graduation,Divorced,36627,2,0,47,Adult,2013-07-23,341,2013,July,Tuesday,Graduate,Single,2,3,1,4,16,78,1.0
8017,2n Cycle,Married,51111,1,1,41,Adult,2014-06-19,10,2014,June,Thursday,UnderGrad,Partner,2,4,1,7,55,83,1.0
5830,PhD,Single,86857,0,0,50,Adult,2012-09-12,655,2012,September,Wednesday,PostGrad,Single,0,1,0,22,2114,96,0.0
4597,PhD,Together,82072,0,0,52,Adult,2013-07-02,362,2013,July,Tuesday,PostGrad,Partner,0,2,0,19,2018,67,0.0
7023,PhD,Single,46231,2,1,69,Senior,2012-11-26,580,2012,November,Monday,PostGrad,Single,3,4,1,15,263,87,1.0
8086,Graduation,Married,42243,1,1,63,Adult,2013-12-11,200,2013,December,Wednesday,Graduate,Partner,2,4,1,7,55,34,1.0
8825,Graduation,Together,51195,1,1,60,Adult,2013-04-01,454,2013,April,Monday,Graduate,Partner,2,4,1,24,564,46,1.0
2930,Master,Single,68092,0,0,44,Adult,2013-12-16,195,2013,December,Monday,PostGrad,Single,0,1,0,20,1281,7,0.0
1928,Graduation,Married,31814,1,0,49,Adult,2013-02-09,505,2013,February,Saturday,Graduate,Partner,1,3,1,7,83,73,1.0
7108,Master,Widow,51390,1,1,57,Adult,2012-09-08,659,2012,September,Saturday,PostGrad,Single,2,3,1,18,353,54,1.0
10925,Graduation,Married,76630,0,0,39,Adult,2014-01-14,166,2014,January,Tuesday,Graduate,Partner,0,2,0,25,1003,93,0.0
9960,Basic,Single,26868,1,0,31,Adult,2014-04-30,60,2014,April,Wednesday,UnderGrad,Single,1,2,1,4,14,52,1.0
8800,PhD,Divorced,48948,0,0,79,Senior,2013-02-01,513,2013,February,Friday,PostGrad,Single,0,1,0,24,902,53,1.0
9224,PhD,Single,55260,0,1,50,Adult,2012-12-12,564,2012,December,Wednesday,PostGrad,Single,1,2,1,25,1139,81,0.0
5519,Graduation,Together,64090,0,1,66,Senior,2013-08-07,326,2013,August,Wednesday,Graduate,Partner,1,3,1,20,797,8,0.0
5046,Graduation,Divorced,78331,0,1,64,Adult,2014-01-23,157,2014,January,Thursday,Graduate,Single,1,2,1,25,1638,97,0.0
7037,PhD,Married,37087,1,0,48,Adult,2013-08-11,322,2013,August,Sunday,PostGrad,Partner,1,3,1,17,401,50,1.0
905,Graduation,Divorced,21846,1,0,36,Adult,2013-10-22,250,2013,October,Tuesday,Graduate,Single,1,2,1,11,84,38,1.0
8624,Graduation,Married,81320,0,0,64,Adult,2013-02-06,508,2013,February,Wednesday,Graduate,Partner,0,2,0,18,928,61,0.0
8945,Graduation,Divorced,54137,0,1,52,Adult,2013-08-16,317,2013,August,Friday,Graduate,Single,1,2,1,11,203,46,0.0
6445,Graduation,Together,66825,0,0,55,Adult,2013-07-14,350,2013,July,Sunday,Graduate,Partner,0,2,0,16,858,73,0.0
2727,Graduation,Together,57100,0,0,49,Adult,2013-12-04,207,2013,December,Wednesday,Graduate,Partner,0,2,0,13,409,19,0.0
6404,Graduation,Together,58917,1,2,53,Adult,2013-03-24,462,2013,March,Sunday,Graduate,Partner,3,5,1,16,282,10,0.0
11074,Graduation,Single,85072,0,0,45,Adult,2014-04-09,81,2014,April,Wednesday,Graduate,Single,0,1,0,18,1423,94,0.0
10150,Graduation,Single,86429,0,0,61,Adult,2013-11-21,220,2013,November,Thursday,Graduate,Single,0,1,0,18,1449,10,0.0
1968,Graduation,Widow,45684,1,0,51,Adult,2013-12-02,209,2013,December,Monday,Graduate,Single,1,2,1,4,28,37,1.0
6534,Graduation,Together,47889,1,0,48,Adult,2014-01-04,176,2014,January,Saturday,Graduate,Partner,1,3,1,6,67,94,1.0
9485,PhD,Married,45921,0,0,36,Adult,2014-03-10,111,2014,March,Monday,PostGrad,Partner,0,2,0,10,199,23,1.0
7053,PhD,Single,78420,0,0,56,Adult,2013-06-29,365,2013,June,Saturday,PostGrad,Single,0,1,0,22,1453,75,0.0
4654,Graduation,Together,75114,0,0,30,Adult,2013-11-07,234,2013,November,Thursday,Graduate,Partner,0,2,0,19,1253,40,0.0
9760,PhD,Widow,52278,0,1,59,Adult,2013-01-25,520,2013,January,Friday,PostGrad,Single,1,2,1,31,1198,24,0.0
1048,Master,Married,35641,1,0,50,Adult,2013-07-14,350,2013,July,Sunday,PostGrad,Partner,1,3,1,10,178,11,1.0
10619,Graduation,Single,95529,0,0,28,Adult,2012-12-03,573,2012,December,Monday,Graduate,Single,0,1,0,18,1990,29,0.0
9308,Graduation,Married,62820,0,0,68,Senior,2013-05-11,414,2013,May,Saturday,Graduate,Partner,0,2,0,14,976,51,0.0
10505,Master,Together,73113,0,0,62,Adult,2013-12-26,185,2013,December,Thursday,PostGrad,Partner,0,2,0,15,1001,86,0.0
8362,PhD,Married,84169,0,0,40,Adult,2013-08-07,326,2013,August,Wednesday,PostGrad,Partner,0,2,0,20,1919,9,0.0
2625,2n Cycle,Single,42607,0,1,68,Senior,2013-11-17,224,2013,November,Sunday,UnderGrad,Single,1,2,1,14,350,30,1.0
4637,PhD,Single,74637,0,0,68,Senior,2013-05-18,407,2013,May,Saturday,PostGrad,Single,0,1,0,25,1650,73,0.0
9972,PhD,Together,46015,1,1,67,Senior,2014-04-13,77,2014,April,Sunday,PostGrad,Partner,2,4,1,5,46,25,1.0
4483,Graduation,Single,72354,0,0,29,Adult,2013-04-17,438,2013,April,Wednesday,Graduate,Single,0,1,0,19,1228,67,0.0
4487,Master,Single,39858,1,0,53,Adult,2013-01-24,521,2013,January,Thursday,PostGrad,Single,1,2,1,7,95,67,1.0
4988,PhD,Married,34469,1,1,74,Senior,2014-05-04,56,2014,May,Sunday,PostGrad,Partner,2,4,1,9,62,58,1.0
8931,Graduation,Together,83033,1,0,36,Adult,2014-05-18,42,2014,May,Sunday,Graduate,Partner,1,3,1,26,1761,82,0.0
5871,Master,Together,24401,0,0,43,Adult,2012-08-31,667,2012,August,Friday,PostGrad,Partner,0,2,0,16,467,98,1.0
2008,Graduation,Married,77583,0,0,44,Adult,2014-02-10,139,2014,February,Monday,Graduate,Partner,0,2,0,19,1149,93,0.0
3139,2n Cycle,Single,74116,0,0,40,Adult,2013-12-30,181,2013,December,Monday,UnderGrad,Single,0,1,0,19,2052,53,0.0
10037,Graduation,Single,74293,0,0,29,Adult,2014-05-04,56,2014,May,Sunday,Graduate,Single,0,1,0,16,1127,66,0.0
10673,PhD,Married,68397,0,1,46,Adult,2013-11-17,224,2013,November,Sunday,PostGrad,Partner,1,3,1,21,1416,6,0.0
5303,PhD,Together,79632,0,0,48,Adult,2014-04-08,82,2014,April,Tuesday,PostGrad,Partner,0,2,0,20,1113,42,0.0
538,Graduation,Single,46107,1,0,33,Adult,2014-02-10,139,2014,February,Monday,Graduate,Single,1,2,1,7,125,78,1.0
7922,PhD,Single,64950,0,1,71,Senior,2012-08-12,686,2012,August,Sunday,PostGrad,Single,1,2,1,25,966,29,0.0
5692,Basic,Married,25443,1,0,33,Adult,2012-12-22,554,2012,December,Saturday,UnderGrad,Partner,1,3,1,5,32,82,1.0
4843,Graduation,Single,75127,0,0,70,Senior,2014-05-22,38,2014,May,Thursday,Graduate,Single,0,1,0,19,833,92,0.0
6383,PhD,Together,32892,1,0,51,Adult,2014-05-25,35,2014,May,Sunday,PostGrad,Partner,1,3,1,8,46,78,1.0
1628,Graduation,Together,71796,0,0,51,Adult,2013-10-24,248,2013,October,Thursday,Graduate,Partner,0,2,0,17,960,54,0.0
1204,PhD,Married,67536,0,1,52,Adult,2013-05-22,403,2013,May,Wednesday,PostGrad,Partner,1,3,1,30,1829,45,0.0
3673,Graduation,Single,55239,0,1,51,Adult,2013-07-14,350,2013,July,Sunday,Graduate,Single,1,2,1,26,779,59,0.0
760,PhD,Divorced,60554,1,0,47,Adult,2013-08-09,324,2013,August,Friday,PostGrad,Single,1,2,1,23,811,8,0.0
8957,2n Cycle,Single,64831,1,1,70,Senior,2013-06-10,384,2013,June,Monday,UnderGrad,Single,2,3,1,22,1120,51,0.0
4128,PhD,Together,56067,0,1,60,Adult,2013-07-20,344,2013,July,Saturday,PostGrad,Partner,1,3,1,20,725,51,0.0
6810,Graduation,Divorced,82025,0,0,39,Adult,2013-05-28,397,2013,May,Tuesday,Graduate,Single,0,1,0,12,1187,76,0.0
5386,Graduation,Together,94384,0,0,69,Senior,2013-03-04,482,2013,March,Monday,Graduate,Partner,0,2,0,18,2302,62,0.0
8700,Basic,Single,14906,0,0,36,Adult,2012-12-22,554,2012,December,Saturday,UnderGrad,Single,0,1,0,9,66,86,1.0
3202,PhD,Married,51563,0,0,35,Adult,2012-10-01,636,2012,October,Monday,PostGrad,Partner,0,2,0,19,1250,60,0.0
1328,2n Cycle,Married,57937,0,1,40,Adult,2014-02-16,133,2014,February,Sunday,UnderGrad,Partner,1,3,1,20,683,56,0.0
8405,Graduation,Divorced,68274,1,1,43,Adult,2013-09-30,272,2013,September,Monday,Graduate,Single,2,3,1,13,305,83,0.0
6515,Graduation,Together,39771,1,0,45,Adult,2013-12-06,205,2013,December,Friday,Graduate,Partner,1,3,1,6,50,92,1.0
2882,2n Cycle,Divorced,67893,0,1,47,Adult,2012-10-01,636,2012,October,Monday,UnderGrad,Single,1,2,1,16,995,31,0.0
7574,PhD,Together,27922,1,0,43,Adult,2014-05-10,50,2014,May,Saturday,PostGrad,Partner,1,3,1,6,41,80,1.0
6387,PhD,Together,52190,1,1,46,Adult,2014-05-08,52,2014,May,Thursday,PostGrad,Partner,2,4,1,9,77,39,1.0
5320,Master,Divorced,44051,1,1,49,Adult,2013-01-29,516,2013,January,Tuesday,PostGrad,Single,2,3,1,12,171,20,1.0
5048,PhD,Single,42767,2,0,51,Adult,2013-05-11,414,2013,May,Saturday,PostGrad,Single,2,3,1,7,131,53,1.0
8146,Master,Together,46106,1,1,46,Adult,2014-05-11,49,2014,May,Sunday,PostGrad,Partner,2,4,1,5,54,84,1.0
10031,PhD,Married,16927,1,1,46,Adult,2013-02-10,504,2013,February,Sunday,PostGrad,Partner,2,4,1,12,53,50,1.0
5748,Graduation,Married,59754,0,1,57,Adult,2012-12-01,575,2012,December,Saturday,Graduate,Partner,1,3,1,16,475,96,0.0
2134,Graduation,Single,53700,0,1,70,Senior,2012-08-17,681,2012,August,Friday,Graduate,Single,1,2,1,22,694,94,0.0
1523,Graduation,Married,59041,1,1,49,Adult,2014-05-07,53,2014,May,Wednesday,Graduate,Partner,2,4,1,8,96,25,0.0
9665,PhD,Divorced,54237,0,1,65,Senior,2013-04-27,428,2013,April,Saturday,PostGrad,Single,1,2,1,16,361,48,0.0
4640,Graduation,Divorced,70647,0,1,55,Adult,2012-09-21,646,2012,September,Friday,Graduate,Single,1,2,1,26,1079,65,0.0
3635,PhD,Single,52597,0,1,60,Adult,2014-05-07,53,2014,May,Wednesday,PostGrad,Single,1,2,1,20,578,69,0.0
3547,Master,Together,41021,1,0,53,Adult,2012-12-30,546,2012,December,Sunday,PostGrad,Partner,1,3,1,7,64,12,1.0
2456,PhD,Married,40233,0,1,47,Adult,2013-10-14,258,2013,October,Monday,PostGrad,Partner,1,3,1,13,149,84,1.0
5633,Graduation,Married,50183,1,1,42,Adult,2014-06-25,4,2014,June,Wednesday,Graduate,Partner,2,4,1,17,231,47,1.0
7801,Graduation,Together,54753,0,1,63,Adult,2013-09-12,290,2013,September,Thursday,Graduate,Partner,1,3,1,21,728,87,0.0
10489,Graduation,Married,92955,0,0,49,Adult,2013-08-19,314,2013,August,Monday,Graduate,Partner,0,2,0,23,1778,35,0.0
7011,Graduation,Married,33471,1,0,49,Adult,2012-10-12,625,2012,October,Friday,Graduate,Partner,1,3,1,10,93,47,1.0
2620,PhD,Married,34596,1,0,48,Adult,2013-04-13,442,2013,April,Saturday,PostGrad,Partner,1,3,1,4,23,48,1.0
3933,Graduation,Together,44010,1,0,42,Adult,2012-10-13,624,2012,October,Saturday,Graduate,Partner,1,3,1,24,662,46,1.0
10981,Graduation,Married,84219,0,0,34,Adult,2014-02-02,147,2014,February,Sunday,Graduate,Partner,0,2,0,18,1198,27,0.0
1734,PhD,Together,40706,2,1,54,Adult,2013-01-17,528,2013,January,Thursday,PostGrad,Partner,3,5,1,11,81,37,1.0
10995,2n Cycle,Married,15716,1,0,34,Adult,2012-11-12,594,2012,November,Monday,UnderGrad,Partner,1,3,1,10,92,8,1.0
6357,2n Cycle,Divorced,59052,0,1,63,Adult,2013-11-17,224,2013,November,Sunday,UnderGrad,Single,1,2,1,18,491,29,0.0
9209,Master,Together,80573,0,0,51,Adult,2012-10-14,623,2012,October,Sunday,PostGrad,Partner,0,2,0,24,1564,85,0.0
10286,Graduation,Married,83715,0,0,60,Adult,2014-02-03,146,2014,February,Monday,Graduate,Partner,0,2,0,24,926,2,0.0
2611,Master,Together,82576,0,0,63,Adult,2012-08-01,697,2012,August,Wednesday,PostGrad,Partner,0,2,0,19,1910,66,0.0
1600,Master,Married,56962,2,1,57,Adult,2013-10-11,261,2013,October,Friday,PostGrad,Partner,3,5,1,21,411,60,0.0
3308,Graduation,Married,35704,1,1,70,Senior,2014-01-03,177,2014,January,Friday,Graduate,Partner,2,4,1,9,94,54,1.0
5407,Graduation,Together,53103,0,1,68,Senior,2013-09-12,290,2013,September,Thursday,Graduate,Partner,1,3,1,28,1085,70,0.0
2166,2n Cycle,Widow,46779,1,1,62,Adult,2013-07-12,352,2013,July,Friday,UnderGrad,Single,2,3,1,4,23,55,1.0
3955,Graduation,Divorced,4861,0,0,57,Adult,2014-06-22,7,2014,June,Sunday,Graduate,Single,0,1,0,0,6,20,1.0
6634,Master,Divorced,33462,1,0,43,Adult,2013-08-07,326,2013,August,Wednesday,PostGrad,Single,1,2,1,6,54,78,1.0
3056,Graduation,Divorced,63693,0,1,44,Adult,2013-10-14,258,2013,October,Monday,Graduate,Single,1,2,1,29,1150,63,0.0
5718,Graduation,Married,80763,0,0,72,Senior,2013-08-15,318,2013,August,Thursday,Graduate,Partner,0,2,0,23,1415,17,0.0
6872,PhD,Married,65352,0,1,48,Adult,2013-08-21,312,2013,August,Wednesday,PostGrad,Partner,1,3,1,16,405,43,0.0
8164,PhD,Married,82170,0,0,44,Adult,2013-11-25,216,2013,November,Monday,PostGrad,Partner,0,2,0,19,1908,13,0.0
4580,Graduation,Married,75759,0,0,53,Adult,2013-10-25,247,2013,October,Friday,Graduate,Partner,0,2,0,26,2486,46,0.0
9305,2n Cycle,Single,79689,0,0,46,Adult,2013-05-12,413,2013,May,Sunday,UnderGrad,Single,0,1,0,27,1315,65,0.0
